no,date,hour,minute,measured_kWh,realtime_kWh
5302,20240726,5,30,887.04,887.04
5303,20240726,5,45,886.56,887.04
5304,20240726,6,0,892.80,892.80
5305,20240726,6,15,895.20,894.72
5306,20240726,6,30,890.88,890.88
5307,20240726,6,45,904.32,904.32
5308,20240726,7,0,888.00,887.04
5309,20240726,7,15,865.92,867.84
5310,20240726,7,30,893.76,892.80
5311,20240726,7,45,960.96,960.00
5312,20240726,8,0,965.28,965.76
5313,20240726,8,15,970.56,971.52
5314,20240726,8,30,976.80,977.28
5315,20240726,8,45,977.28,975.36
5316,20240726,9,0,968.16,969.60
5317,20240726,9,15,977.28,977.28
5318,20240726,9,30,976.32,975.36
5319,20240726,9,45,984.96,984.96
5320,20240726,10,0,983.04,983.04
5321,20240726,10,15,996.96,998.40
5322,20240726,10,30,1008.96,1008.00
5323,20240726,10,45,1017.12,1017.60
5324,20240726,11,0,1017.60,1017.60
5325,20240726,11,15,1007.04,1006.08
5326,20240726,11,30,1010.88,1011.84
5327,20240726,11,45,1018.08,1017.60
5328,20240726,12,0,1017.12,1017.60
5329,20240726,12,15,1015.68,1015.68
5330,20240726,12,30,1008.48,1008.00
5331,20240726,12,45,1014.24,1013.76
5332,20240726,13,0,1013.76,1013.76
5333,20240726,13,15,1010.40,1009.92
5334,20240726,13,30,1012.32,1013.76
5335,20240726,13,45,1002.24,1002.24
5336,20240726,14,0,1008.48,1008.00
5337,20240726,14,15,1012.32,1011.84
5338,20240726,14,30,1020.96,1021.44
5339,20240726,14,45,1018.08,1017.60
5340,20240726,15,0,1012.80,1013.76
5341,20240726,15,15,1012.80,1011.84
5342,20240726,15,30,1019.52,1019.52
5343,20240726,15,45,1020.00,1021.44
5344,20240726,16,0,1017.60,1017.60
5345,20240726,16,15,1002.24,1002.24
5346,20240726,16,30,1006.08,1006.08
5347,20240726,16,45,1002.24,1002.24
5348,20240726,17,0,1011.36,1009.92
5349,20240726,17,15,1000.32,1000.32
5350,20240726,17,30,987.84,988.80
5351,20240726,17,45,984.96,984.96
5352,20240726,18,0,958.56,958.08
5353,20240726,18,15,951.36,950.40
5354,20240726,18,30,935.04,936.96
5355,20240726,18,45,940.32,938.88
5356,20240726,19,0,940.32,940.80
5357,20240726,19,15,929.28,929.28
5358,20240726,19,30,928.80,929.28
5359,20240726,19,45,921.60,921.60
5360,20240726,20,0,916.32,915.84
5361,20240726,20,15,918.24,917.76
5362,20240726,20,30,917.28,917.76
5363,20240726,20,45,918.72,919.68
5364,20240726,21,0,917.76,917.76
5365,20240726,21,15,924.48,923.52
5366,20240726,21,30,912.96,912.00
5367,20240726,21,45,910.56,912.00
5368,20240726,22,0,912.48,912.00
5369,20240726,22,15,915.36,915.84
5370,20240726,22,30,907.20,906.24
5371,20240726,22,45,914.40,913.92
5372,20240726,23,0,915.36,915.84
5373,20240726,23,15,912.96,913.92
5374,20240726,23,30,902.88,902.40
5375,20240726,23,45,898.08,898.56
5376,20240727,0,0,896.16,896.64
5377,20240727,0,15,894.24,894.72
5378,20240727,0,30,901.44,900.48
5379,20240727,0,45,896.64,896.64
5380,20240727,1,0,899.52,900.48
5381,20240727,1,15,899.04,898.56
5382,20240727,1,30,893.28,892.80
5383,20240727,1,45,887.04,887.04
5384,20240727,2,0,883.20,883.20
5385,20240727,2,15,884.64,885.12
5386,20240727,2,30,879.84,879.36
5387,20240727,2,45,881.76,881.28
5388,20240727,3,0,883.20,883.20
5389,20240727,3,15,883.68,885.12
5390,20240727,3,30,876.00,875.52
5391,20240727,3,45,880.80,879.36
5392,20240727,4,0,878.88,879.36
5393,20240727,4,15,879.36,879.36
5394,20240727,4,30,880.32,881.28
5395,20240727,4,45,882.24,881.28
5396,20240727,5,0,878.40,879.36
5397,20240727,5,15,877.92,877.44
5398,20240727,5,30,882.24,883.20
5399,20240727,5,45,876.48,875.52
5400,20240727,6,0,869.76,869.76
5401,20240727,6,15,882.72,883.20
5402,20240727,6,30,877.92,877.44
5403,20240727,6,45,876.96,877.44
5404,20240727,7,0,878.40,877.44
5405,20240727,7,15,877.92,877.44
5406,20240727,7,30,875.04,875.52
5407,20240727,7,45,877.92,877.44
5408,20240727,8,0,884.64,885.12
5409,20240727,8,15,886.56,887.04
5410,20240727,8,30,884.16,885.12
5411,20240727,8,45,890.88,890.88
5412,20240727,9,0,888.48,887.04
5413,20240727,9,15,882.24,883.20
5414,20240727,9,30,892.80,892.80
5415,20240727,9,45,888.96,888.96
5416,20240727,10,0,891.84,890.88
5417,20240727,10,15,890.88,890.88
5418,20240727,10,30,897.12,898.56
5419,20240727,10,45,891.84,890.88
5420,20240727,11,0,891.84,892.80
5421,20240727,11,15,895.68,894.72
5422,20240727,11,30,899.04,898.56
5423,20240727,11,45,892.80,892.80
5424,20240727,12,0,893.76,894.72
5425,20240727,12,15,897.12,896.64
5426,20240727,12,30,892.32,892.80
5427,20240727,12,45,900.96,900.48
5428,20240727,13,0,908.64,908.16
5429,20240727,13,15,907.20,908.16
5430,20240727,13,30,910.56,910.08
5431,20240727,13,45,912.48,912.00
5432,20240727,14,0,899.04,898.56
5433,20240727,14,15,904.32,906.24
5434,20240727,14,30,908.64,908.16
5435,20240727,14,45,914.40,913.92
5436,20240727,15,0,911.52,912.00
5437,20240727,15,15,911.04,910.08
5438,20240727,15,30,913.44,913.92
5439,20240727,15,45,914.88,913.92
5440,20240727,16,0,910.56,912.00
5441,20240727,16,15,908.16,908.16
5442,20240727,16,30,911.52,912.00
5443,20240727,16,45,905.76,904.32
5444,20240727,17,0,904.32,904.32
5445,20240727,17,15,901.92,902.40
5446,20240727,17,30,903.36,904.32
5447,20240727,17,45,908.16,908.16
5448,20240727,18,0,900.96,900.48
5449,20240727,18,15,907.68,908.16
5450,20240727,18,30,901.92,900.48
5451,20240727,18,45,904.80,906.24
5452,20240727,19,0,910.08,910.08
5453,20240727,19,15,898.56,898.56
5454,20240727,19,30,899.52,898.56
5455,20240727,19,45,906.72,906.24
5456,20240727,20,0,911.04,912.00
5457,20240727,20,15,894.24,894.72
5458,20240727,20,30,900.48,898.56
5459,20240727,20,45,901.92,902.40
5460,20240727,21,0,899.04,900.48
5461,20240727,21,15,896.16,894.72
5462,20240727,21,30,900.96,902.40
5463,20240727,21,45,898.08,896.64
5464,20240727,22,0,892.32,892.80
5465,20240727,22,15,889.44,888.96
5466,20240727,22,30,893.76,894.72
5467,20240727,22,45,895.20,894.72
5468,20240727,23,0,894.24,894.72
5469,20240727,23,15,901.92,900.48
5470,20240727,23,30,890.88,892.80
5471,20240727,23,45,900.96,900.48
5472,20240728,0,0,897.36,897.60
5473,20240728,0,15,893.76,894.72
5474,20240728,0,30,889.44,888.96
5475,20240728,0,45,880.32,879.36
5476,20240728,1,0,854.88,856.32
5477,20240728,1,15,924.00,923.52
5478,20240728,1,30,932.64,933.12
5479,20240728,1,45,924.48,923.52
5480,20240728,2,0,927.36,927.36
5481,20240728,2,15,919.68,919.68
5482,20240728,2,30,914.40,913.92
5483,20240728,2,45,915.84,915.84
5484,20240728,3,0,912.48,913.92
5485,20240728,3,15,919.68,919.68
5486,20240728,3,30,917.76,915.84
5487,20240728,3,45,924.96,925.44
5488,20240728,4,0,916.80,917.76
5489,20240728,4,15,918.24,917.76
5490,20240728,4,30,916.32,915.84
5491,20240728,4,45,914.88,915.84
5492,20240728,5,0,915.36,915.84
5493,20240728,5,15,911.52,910.08
5494,20240728,5,30,920.64,921.60
5495,20240728,5,45,915.84,915.84
5496,20240728,6,0,919.68,919.68
5497,20240728,6,15,910.56,910.08
5498,20240728,6,30,917.76,917.76
5499,20240728,6,45,910.56,910.08
5500,20240728,7,0,917.28,917.76
5501,20240728,7,15,915.36,915.84
5502,20240728,7,30,913.44,912.00
5503,20240728,7,45,926.88,927.36
5504,20240728,8,0,923.04,923.52
5505,20240728,8,15,923.04,923.52
5506,20240728,8,30,920.16,919.68
5507,20240728,8,45,927.36,927.36
5508,20240728,9,0,926.88,927.36
5509,20240728,9,15,927.36,927.36
5510,20240728,9,30,928.32,927.36
5511,20240728,9,45,923.52,923.52
5512,20240728,10,0,929.76,931.20
5513,20240728,10,15,926.88,925.44
5514,20240728,10,30,932.64,933.12
5515,20240728,10,45,928.80,929.28
5516,20240728,11,0,927.84,927.36
5517,20240728,11,15,931.20,931.20
5518,20240728,11,30,923.52,923.52
5519,20240728,11,45,929.28,929.28
5520,20240728,12,0,920.64,919.68
5521,20240728,12,15,924.00,925.44
5522,20240728,12,30,913.44,913.92
5523,20240728,12,45,926.40,925.44
5524,20240728,13,0,928.32,927.36
5525,20240728,13,15,923.04,923.52
5526,20240728,13,30,922.56,923.52
5527,20240728,13,45,933.12,933.12
5528,20240728,14,0,932.64,933.12
5529,20240728,14,15,930.72,929.28
5530,20240728,14,30,939.84,940.80
5531,20240728,14,45,931.68,931.20
5532,20240728,15,0,935.52,935.04
5533,20240728,15,15,924.96,925.44
5534,20240728,15,30,937.92,938.88
5535,20240728,15,45,929.28,927.36
5536,20240728,16,0,937.44,938.88
5537,20240728,16,15,930.24,929.28
5538,20240728,16,30,931.68,931.20
5539,20240728,16,45,922.08,923.52
5540,20240728,17,0,919.20,917.76
5541,20240728,17,15,922.08,923.52
5542,20240728,17,30,920.16,919.68
5543,20240728,17,45,926.40,925.44
5544,20240728,18,0,927.84,929.28
5545,20240728,18,15,933.60,933.12
5546,20240728,18,30,927.84,927.36
5547,20240728,18,45,929.76,929.28
5548,20240728,19,0,933.60,935.04
5549,20240728,19,15,930.24,929.28
5550,20240728,19,30,929.76,931.20
5551,20240728,19,45,922.56,921.60
5552,20240728,20,0,934.56,935.04
5553,20240728,20,15,928.32,927.36
5554,20240728,20,30,920.64,921.60
5555,20240728,20,45,918.24,917.76
5556,20240728,21,0,919.68,919.68
5557,20240728,21,15,913.92,913.92
5558,20240728,21,30,916.32,915.84
5559,20240728,21,45,913.92,913.92
5560,20240728,22,0,912.00,912.00
5561,20240728,22,15,919.20,919.68
5562,20240728,22,30,911.04,910.08
5563,20240728,22,45,911.52,912.00
5564,20240728,23,0,904.32,904.32
5565,20240728,23,15,903.36,904.32
5566,20240728,23,30,912.96,912.00
5567,20240728,23,45,918.72,919.68
5568,20240729,0,0,915.12,915.84
5569,20240729,0,15,911.52,912.00
5570,20240729,0,30,918.24,919.68
5571,20240729,0,45,905.76,904.32
5572,20240729,1,0,911.52,912.00
5573,20240729,1,15,906.24,906.24
5574,20240729,1,30,924.96,925.44
5575,20240729,1,45,905.28,904.32
5576,20240729,2,0,913.44,913.92
5577,20240729,2,15,907.20,906.24
5578,20240729,2,30,905.76,906.24
5579,20240729,2,45,903.84,904.32
5580,20240729,3,0,897.60,898.56
5581,20240729,3,15,910.08,910.08
5582,20240729,3,30,900.00,898.56
5583,20240729,3,45,908.16,908.16
5584,20240729,4,0,898.08,898.56
5585,20240729,4,15,906.24,906.24
5586,20240729,4,30,900.00,900.48
5587,20240729,4,45,901.92,900.48
5588,20240729,5,0,909.12,910.08
5589,20240729,5,15,905.28,906.24
5590,20240729,5,30,912.48,912.00
5591,20240729,5,45,911.52,910.08
5592,20240729,6,0,913.92,915.84
5593,20240729,6,15,911.52,910.08
5594,20240729,6,30,919.68,919.68
5595,20240729,6,45,938.40,938.88
5596,20240729,7,0,944.16,944.64
5597,20240729,7,15,954.72,954.24
5598,20240729,7,30,977.76,977.28
5599,20240729,7,45,1008.48,1009.92
5600,20240729,8,0,1019.04,1017.60
5601,20240729,8,15,1030.08,1031.04
5602,20240729,8,30,1026.24,1025.28
5603,20240729,8,45,1037.76,1038.72
5604,20240729,9,0,1031.52,1031.04
5605,20240729,9,15,1034.40,1034.88
5606,20240729,9,30,1035.36,1034.88
5607,20240729,9,45,1037.76,1038.72
5608,20240729,10,0,1036.80,1034.88
5609,20240729,10,15,1030.08,1031.04
5610,20240729,10,30,1032.48,1032.96
5611,20240729,10,45,1035.84,1034.88
5612,20240729,11,0,1035.36,1036.80
5613,20240729,11,15,1029.60,1029.12
5614,20240729,11,30,1032.00,1031.04
5615,20240729,11,45,1018.56,1019.52
5616,20240729,12,0,1022.40,1021.44
5617,20240729,12,15,1014.72,1015.68
5618,20240729,12,30,1005.60,1004.16
5619,20240729,12,45,1011.84,1013.76
5620,20240729,13,0,1002.72,1002.24
5621,20240729,13,15,1009.44,1008.00
5622,20240729,13,30,1007.04,1008.00
5623,20240729,13,45,1014.72,1015.68
5624,20240729,14,0,1016.64,1015.68
5625,20240729,14,15,1030.08,1031.04
5626,20240729,14,30,1028.64,1027.20
5627,20240729,14,45,1029.12,1029.12
5628,20240729,15,0,1031.52,1031.04
5629,20240729,15,15,1026.24,1027.20
5630,20240729,15,30,1045.44,1046.40
5631,20240729,15,45,1023.84,1023.36
5632,20240729,16,0,1035.84,1034.88
5633,20240729,16,15,1030.56,1031.04
5634,20240729,16,30,1038.72,1038.72
5635,20240729,16,45,1036.32,1036.80
5636,20240729,17,0,1026.72,1027.20
5637,20240729,17,15,1023.36,1023.36
5638,20240729,17,30,1011.36,1009.92
5639,20240729,17,45,1010.40,1011.84
5640,20240729,18,0,971.04,969.60
5641,20240729,18,15,971.52,971.52
5642,20240729,18,30,973.92,973.44
5643,20240729,18,45,969.12,969.60
5644,20240729,19,0,963.84,963.84
5645,20240729,19,15,960.96,961.92
5646,20240729,19,30,956.64,956.16
5647,20240729,19,45,953.28,952.32
5648,20240729,20,0,950.88,952.32
5649,20240729,20,15,954.24,954.24
5650,20240729,20,30,957.12,956.16
5651,20240729,20,45,948.96,948.48
5652,20240729,21,0,948.96,950.40
5653,20240729,21,15,939.84,938.88
5654,20240729,21,30,948.96,948.48
5655,20240729,21,45,944.64,946.56
5656,20240729,22,0,922.56,921.60
5657,20240729,22,15,917.28,917.76
5658,20240729,22,30,908.64,908.16
5659,20240729,22,45,910.56,910.08
5660,20240729,23,0,904.80,904.32
5661,20240729,23,15,907.68,908.16
5662,20240729,23,30,910.56,912.00
5663,20240729,23,45,900.48,898.56
5664,20240730,0,0,903.12,902.40
5665,20240730,0,15,905.76,906.24
5666,20240730,0,30,908.16,908.16
5667,20240730,0,45,909.12,908.16
5668,20240730,1,0,909.12,908.16
5669,20240730,1,15,908.64,910.08
5670,20240730,1,30,902.88,902.40
5671,20240730,1,45,900.00,900.48
5672,20240730,2,0,900.96,900.48
5673,20240730,2,15,895.20,894.72
5674,20240730,2,30,908.16,908.16
5675,20240730,2,45,896.16,896.64
5676,20240730,3,0,900.48,900.48
5677,20240730,3,15,900.48,900.48
5678,20240730,3,30,894.72,894.72
5679,20240730,3,45,890.88,890.88
5680,20240730,4,0,894.72,894.72
5681,20240730,4,15,897.60,898.56
5682,20240730,4,30,884.16,883.20
5683,20240730,4,45,852.96,852.48
5684,20240730,5,0,857.28,858.24
5685,20240730,5,15,846.72,846.72
5686,20240730,5,30,854.88,854.40
5687,20240730,5,45,855.84,856.32
5688,20240730,6,0,867.36,865.92
5689,20240730,6,15,869.28,869.76
5690,20240730,6,30,870.72,871.68
5691,20240730,6,45,913.44,912.00
5692,20240730,7,0,912.00,913.92
5693,20240730,7,15,912.48,912.00
5694,20240730,7,30,926.40,925.44
5695,20240730,7,45,968.16,969.60
5696,20240730,8,0,996.96,996.48
5697,20240730,8,15,991.68,990.72
5698,20240730,8,30,996.48,996.48
5699,20240730,8,45,998.40,998.40
5700,20240730,9,0,999.84,1000.32
5701,20240730,9,15,992.64,992.64
5702,20240730,9,30,996.48,996.48
5703,20240730,9,45,992.16,992.64
5704,20240730,10,0,991.20,990.72
5705,20240730,10,15,991.68,990.72
5706,20240730,10,30,998.88,1000.32
5707,20240730,10,45,1003.20,1002.24
5708,20240730,11,0,1004.16,1004.16
5709,20240730,11,15,995.04,994.56
5710,20240730,11,30,1007.52,1008.00
5711,20240730,11,45,1004.16,1004.16
5712,20240730,12,0,991.68,992.64
5713,20240730,12,15,998.40,998.40
5714,20240730,12,30,999.84,1000.32
5715,20240730,12,45,1005.60,1004.16
5716,20240730,13,0,1003.68,1004.16
5717,20240730,13,15,1013.28,1013.76
5718,20240730,13,30,1008.48,1008.00
5719,20240730,13,45,1026.24,1027.20
5720,20240730,14,0,1021.92,1021.44
5721,20240730,14,15,1029.12,1029.12
5722,20240730,14,30,1014.72,1013.76
5723,20240730,14,45,1031.52,1032.96
5724,20240730,15,0,1033.92,1032.96
5725,20240730,15,15,1032.96,1032.96
5726,20240730,15,30,1036.80,1036.80
5727,20240730,15,45,1032.00,1032.96
5728,20240730,16,0,1033.44,1032.96
5729,20240730,16,15,1032.00,1031.04
5730,20240730,16,30,1038.24,1038.72
5731,20240730,16,45,1038.72,1038.72
5732,20240730,17,0,1029.60,1029.12
5733,20240730,17,15,1022.40,1023.36
5734,20240730,17,30,1022.40,1021.44
5735,20240730,17,45,1003.20,1004.16
5736,20240730,18,0,992.16,990.72
5737,20240730,18,15,974.88,975.36
5738,20240730,18,30,974.40,975.36
5739,20240730,18,45,970.56,969.60
5740,20240730,19,0,967.68,967.68
5741,20240730,19,15,951.84,952.32
5742,20240730,19,30,942.72,942.72
5743,20240730,19,45,938.40,938.88
5744,20240730,20,0,932.64,933.12
5745,20240730,20,15,933.12,933.12
5746,20240730,20,30,935.04,935.04
5747,20240730,20,45,935.04,933.12
5748,20240730,21,0,927.36,929.28
5749,20240730,21,15,928.32,927.36
5750,20240730,21,30,927.84,927.36
5751,20240730,21,45,921.60,921.60
5752,20240730,22,0,924.96,925.44
5753,20240730,22,15,904.80,904.32
5754,20240730,22,30,914.88,915.84
5755,20240730,22,45,913.44,912.00
5756,20240730,23,0,916.32,917.76
5757,20240730,23,15,915.36,915.84
5758,20240730,23,30,910.56,910.08
5759,20240730,23,45,918.24,917.76
5760,20240731,0,0,913.44,912.96
5761,20240731,0,15,908.64,908.16
5762,20240731,0,30,910.08,910.08
5763,20240731,0,45,906.72,906.24
5764,20240731,1,0,914.40,915.84
5765,20240731,1,15,928.80,927.36
5766,20240731,1,30,919.20,919.68
5767,20240731,1,45,925.44,925.44
5768,20240731,2,0,913.92,913.92
5769,20240731,2,15,915.84,915.84
5770,20240731,2,30,918.24,917.76
5771,20240731,2,45,968.16,969.60
5772,20240731,3,0,964.80,963.84
5773,20240731,3,15,950.88,950.40
5774,20240731,3,30,951.84,952.32
5775,20240731,3,45,951.36,950.40
5776,20240731,4,0,945.12,946.56
5777,20240731,4,15,948.96,948.48
5778,20240731,4,30,944.16,944.64
5779,20240731,4,45,946.08,944.64
5780,20240731,5,0,944.64,944.64
5781,20240731,5,15,955.68,956.16
5782,20240731,5,30,948.48,948.48
5783,20240731,5,45,954.72,956.16
5784,20240731,6,0,955.20,954.24
5785,20240731,6,15,964.32,963.84
5786,20240731,6,30,943.68,944.64
5787,20240731,6,45,956.16,956.16
5788,20240731,7,0,956.64,956.16
5789,20240731,7,15,988.80,988.80
5790,20240731,7,30,978.72,979.20
5791,20240731,7,45,989.28,988.80
5792,20240731,8,0,993.60,994.56
5793,20240731,8,15,988.32,986.88
5794,20240731,8,30,1003.20,1004.16
5795,20240731,8,45,996.48,996.48
5796,20240731,9,0,1002.72,1002.24
5797,20240731,9,15,998.40,998.40
5798,20240731,9,30,1004.16,1004.16
5799,20240731,9,45,998.40,998.40
5800,20240731,10,0,1009.92,1009.92
5801,20240731,10,15,1000.80,1000.32
5802,20240731,10,30,1003.68,1004.16
5803,20240731,10,45,1009.44,1009.92
5804,20240731,11,0,1029.60,1029.12
5805,20240731,11,15,1024.80,1025.28
5806,20240731,11,30,1022.40,1021.44
5807,20240731,11,45,1023.84,1025.28
5808,20240731,12,0,1017.12,1015.68
5809,20240731,12,15,1031.04,1031.04
5810,20240731,12,30,1030.08,1031.04
5811,20240731,12,45,1023.36,1023.36
5812,20240731,13,0,1009.92,1009.92
5813,20240731,13,15,1011.84,1011.84
5814,20240731,13,30,1011.36,1009.92
5815,20240731,13,45,1023.84,1025.28
5816,20240731,14,0,1023.84,1023.36
5817,20240731,14,15,1032.48,1032.96
5818,20240731,14,30,1030.08,1029.12
5819,20240731,14,45,1027.68,1027.20
5820,20240731,15,0,1020.96,1021.44
5821,20240731,15,15,1012.32,1013.76
5822,20240731,15,30,1024.32,1023.36
5823,20240731,15,45,1030.08,1031.04
5824,20240731,16,0,1036.32,1034.88
5825,20240731,16,15,1031.52,1032.96
5826,20240731,16,30,1030.56,1029.12
5827,20240731,16,45,1025.76,1027.20
5828,20240731,17,0,1030.08,1029.12
5829,20240731,17,15,1027.20,1027.20
5830,20240731,17,30,1018.08,1017.60
5831,20240731,17,45,1017.12,1017.60
5832,20240731,18,0,991.68,990.72
5833,20240731,18,15,967.20,967.68
5834,20240731,18,30,957.60,958.08
5835,20240731,18,45,961.44,961.92
5836,20240731,19,0,953.28,952.32
5837,20240731,19,15,958.08,958.08
5838,20240731,19,30,956.16,956.16
5839,20240731,19,45,941.76,942.72
5840,20240731,20,0,934.56,933.12
5841,20240731,20,15,948.96,950.40
5842,20240731,20,30,947.52,946.56
5843,20240731,20,45,942.24,942.72
5844,20240731,21,0,941.28,940.80
5845,20240731,21,15,949.44,950.40
5846,20240731,21,30,949.44,948.48
5847,20240731,21,45,945.12,946.56
5848,20240731,22,0,913.92,913.92
5849,20240731,22,15,928.80,927.36
5850,20240731,22,30,936.48,936.96
5851,20240731,22,45,929.28,929.28
5852,20240731,23,0,933.12,933.12
5853,20240731,23,15,936.00,935.04
5854,20240731,23,30,950.88,952.32
5855,20240731,23,45,939.84,938.88
5856,20240801,0,0,942.48,940.80
5857,20240801,0,15,945.12,942.72
5858,20240801,0,30,940.32,940.80
5859,20240801,0,45,948.48,948.48
5860,20240801,1,0,948.96,948.48
5861,20240801,1,15,949.44,950.40
5862,20240801,1,30,952.32,952.32
5863,20240801,1,45,951.84,952.32
5864,20240801,2,0,939.84,938.88
5865,20240801,2,15,939.84,938.88
5866,20240801,2,30,935.52,936.96
5867,20240801,2,45,935.04,935.04
5868,20240801,3,0,939.84,938.88
5869,20240801,3,15,942.24,942.72
5870,20240801,3,30,944.64,944.64
5871,20240801,3,45,932.16,931.20
